"seriesid","name"
1474,"Percy Jackson and the Olympians #4.5, 4.6, 4.7"
1475,""
1476,""
1477,""
1478,"Delirium #3"
1479,"Abhorsen #2"
1480,"The Morganville Vampires #6"
1481,""
1482,"The Giver #2"
1483,""
1484,"Mercy #3"
1485,"This Man #1"
1486,""
1487,""
1488,""
1489,""
1490,"Wars of the Roses #8"
1491,"The Chemical Garden #1"
1492,"Trylle #3"
1493,""
1494,"Rich Dad #1"
1495,""
1496,"Edelstein-Trilogie #3"
1497,""
1498,""
1499,"The Black Jewels #1-3"
1500,"The Darkest Minds #2"
1501,""
1502,"Beautiful Bastard #1"
1503,"Over the Moon #1"
1504,"Penryn & the End of Days #2"
1505,""
1506,"Asian Saga: Chronological Order #5"
1507,"Bosnian Trilogy #1"
1508,"Abhorsen #3"
1509,""
1510,""
1511,"Mercy Thompson #5"
1512,""
1513,""
1514,""
1515,"Gemma Doyle #2"
1516,"The Forest of Hands and Teeth #1"
1517,"MaddAddam #2"
1518,""
1519,""
1520,"Breathing #1"
1521,"Midnight Breed #1"
1522,""
1523,""
1524,"Ringworld #1"
1525,"The Bronze Horseman #2"
1526,""
1527,"2666 #1-5"
1528,""
1529,"The Cat in the Hat #2"
1530,""
1531,"Cole Family Trilogy #1"
1532,""
1533,"The Queen's Thief #3"
1534,""
1535,"Hercule Poirot #1"
1536,"The Young Elites #1"
1537,""
1538,"Auschwitz Trilogy #1"
1539,""
1540,"The Immortals #3"
1541,"The Magicians #1"
1542,"Death Note #1"
1543,""
1544,""
1545,""
1546,""
1547,"Code Name Verity #1"
1548,"Bartimaeus #3"
1549,"Just One Day #1"
1550,"Chicagoland Vampires #1"
1551,""
1552,"Silo #1"
1553,"The Giver #3"
1554,""
1555,""
1556,"Manufactured Identity #3"
1557,""
1558,"Wicked Lovely #3"
1559,""
1560,""
1561,""
1562,""
1563,"Sarah, Plain and Tall #1"
1564,"The Immortals #4"
1565,""
1566,"Calvin and Hobbes"
1567,"The Diviners #1"
1568,""
1569,"Khalifa Brothers #1"
1570,""
1571,"The Vampire Diaries: The Return #1"
1572,"Discworld #34"
1573,""
1574,"Discworld #2"
1575,""
1576,""
1577,"Great Plains Trilogy #1"
1578,"Lux #5"
1579,"A Song of Ice and Fire (1-in-2) #5"
1580,"Moloka'i #1"
1581,"Perfect Chemistry #3"
1582,"Bartimaeus #2"
1583,""
1584,""
1585,""
1586,"The Vampire Chronicles #6"
1587,""
1588,""
1589,"Covenant #2"
1590,""
1591,""
1592,"Dark-Hunter #3"
1593,"À la recherche du temps perdu #1-7"
1594,""
1595,"The Remnant Chronicles #1"
1596,""
1597,""
1598,""
1599,"Magnus Chase and the Gods of Asgard #1"
1600,""
1601,"Harry Potter #1-4"
1602,"Sinuhe egyptiläinen #1–2"
1603,"Dust Lands #1"
1604,"Marcus Goldman #1"
1605,""
1606,"Covenant #3"
1607,""
1608,"Inspector Alan Grant #5"
1609,"Splintered #1"
1610,"Talion #1"
1611,""
1612,""
1613,"Leviathan #1"
1614,""
1615,""
1616,"Time Quintet #2"
1617,""
1618,""
1619,""
1620,"The Winner's Trilogy #1"
1621,"Ender's Saga #3"
1622,"Earthsea Cycle #1-3"
1623,""
1624,""
1625,"The Wrath and the Dawn #1"
1626,""
1627,"Existence #1"
1628,"After #1"
1629,""
1630,"Sword of Truth #6"
1631,"A Series of Unfortunate Events #2"
1632,"Lumatere Chronicles #1"
1633,""
1634,"Thoughtless #3"
1635,""
1636,"The Mediator #6"
1637,""
1638,"Eon #1"
1639,""
1640,""
1641,"Lorien Legacies #3"
1642,"The Shining #2"
1643,""
1644,"The Testing #1"
1645,"Zamonien #4"
1646,""
1647,""
1648,""
1649,"Oxford Time Travel #2"
1650,""
1651,""
1652,""
1653,"The Forbidden Game #1-3"
1654,"The Queen's Thief #1"
1655,"Warbreaker #1"
1656,""
1657,"Philip Marlowe #6"
1658,"Slammed #3"
1659,"Nevermore #1"
1660,""
1661,"Fablehaven #2"
1662,"Дозоры #1"
1663,"Hyperion Cantos #2"
1664,"The Liveship Traders #1"
1665,""
1666,"Psy-Changeling #1"
1667,"Daddy-Long-Legs #1"
1668,"The Sight #1"
1669,""
1670,"Beautiful Creatures #3"
1671,"Gemma Doyle #3"
1672,"The Coincidence #1"
1673,""
1674,"Dirk Gently #2"
1675,""
1676,""
1677,"The Stormlight Archive #3"
1678,"The Wheel of Time #6"
1679,""
1680,"A Song of Ice and Fire #1-5"
1681,"On the Seventh Day #1"
1682,""
1683,"Sword of Truth #2"
1684,""
1685,""
1686,""
1687,"Memory, Sorrow, and Thorn #1"
1688,"Sevenwaters #2"
1689,"The Horn King #1"
1690,""
1691,""
1692,"The Immortals #1"
1693,"The Hitchhiker's Guide to the Galaxy #4"
1694,"Leo Demidov #1"
1695,""
1696,""
1697,"Tales of the City #1"
1698,"His Fair Assassin #1"
1699,"The Raven Cycle #4"
1700,""
1701,"Night Angel #3"
1702,"Avalon High #1"
1703,""
1704,"Matched #3"
1705,""
1706,"Tangled #1"
1707,""
1708,"The Once and Future King #1"
1709,""
1710,"Manufactured Identity #2"
1711,"To All the Boys I've Loved Before #2"
1712,""
1713,"Bloodlines #1"
1714,"Alex Cross #1"
1715,"Heist Society #1"
1716,""
1717,"Discworld #3"
1718,"Sherlock Holmes #2"
1719,"Hannibal Lecter #3"
1720,""
1721,"Night Angel #2"
1722,""
1723,""
1724,"Significance Series #1"
1725,"Harry Hole #7"
1726,""
1727,"The Books of Bayern #2"
1728,"Le deuxième sexe #1-2"
1729,"Divergent #1.5"
1730,"Immortals After Dark #1"
1731,""
1732,""
1733,""
1734,"The Tattooist of Auschwitz #1"
1735,""
1736,"Species Intervention #6609 #1"
1737,""
1738,"The Plantagenet and Tudor Novels #6"
1739,"The Mediator #1"
1740,"Fruits Basket #1"
1741,""
1742,"The Morganville Vampires #7"
1743,""
1744,""
1745,""
1746,""
1747,"Little House #8"
1748,"Winnie-the-Pooh #2"
1749,"Dark-Hunter #5"
1750,"The Black Magician Trilogy #2"
1751,"The Tea Rose #1"
1752,""
1753,""
1754,"Tetralogi Buru #1"
1755,"Kate Daniels #2"
1756,"Edelstein-Trilogie #2"
1757,"Percy Jackson and the Olympians #companion book"
1758,""
1759,""
1760,"Discworld #16"
1761,"Ramses the Damned #1"
1762,""
1763,""
1764,""
1765,"Lord Peter Wimsey #10"
1766,""
1767,"The Dark Duet #2"
1768,""
1769,""
1770,"One Thousand White Women #1"
1771,"Dream Cycle #1"
1772,""
1773,"The Books of Pellinor #1"
1774,"Graceling Realm #3"
1775,"Ripley #1"
1776,"Wings #2"
1777,"Horton the Elephant"
1778,"The Winters Family Saga #2"
1779,"The Gulag Archipelago 1918-1956 #1-7"
1780,"Night Huntress World #1"
1781,"Leaving Paradise #1"
1782,"Mark Renton #3"
1783,""
1784,""
1785,"Seraphina #1"
1786,""
1787,"Discworld #31"
1788,"The Folk of the Air #2"
1789,"Andromeda #1"
1790,""
1791,""
1792,"Incarceron #1"
1793,"The Baroque Cycle #1"
1794,"Anita Blake, Vampire Hunter #3"
1795,""
1796,"Discworld #6"
1797,"Batman: One-Shots"
1798,"Maybe #1"
1799,""
1800,""
1801,""
1802,"Poison Study #2"
1803,""
1804,"L'amica geniale #1"
1805,""
1806,"Montgomery/Taggert (Publication order) #13"
1807,"Earth's Children #3"
1808,"Jeremy Marsh & Lexie Darnell #2"
1809,"Dark Visions #1-3"
1810,""
1811,""
1812,"Cirque du Freak #1"
1813,"Tracy Crosswhite #1"
1814,""
1815,"Alex Rider #1"
1816,"Mateguas Island #1"
1817,""
1818,"Pollyanna #1"
1819,"Alice's Adventures in Wonderland #1"
1820,""
1821,""
1822,""
1823,""
1824,"Goethe's Faust #1-2"
1825,""
1826,"The Body Finder #1"
1827,"The Coming Storm #1"
1828,"The Chronicles of Prydain #1"
1829,""
1830,"Women at Work #1"
1831,""
1832,""
1833,"Anita Blake, Vampire Hunter #8"
1834,"Strange the Dreamer #1"
1835,""
1836,"Cannie Shapiro #1"
1837,"Artemis Fowl #3"
1838,"Wake #1"
1839,""
1840,"Foundation (Publication Order) #3"
1841,""
1842,"White Rabbit Chronicles #1"
1843,""
1844,""
1845,"Charley Davidson #1"
1846,"Aubrey & Maturin #1"
1847,""
1848,""
1849,""
1850,"Daughter of the Lioness #1"
1851,"The Tiger's Curse Series #2"
1852,""
1853,"The Vampire Diaries: The Return #2"
1854,""
1855,"Night Huntress #5"
1856,"Anna #1"
1857,"Discworld #24"
1858,""
1859,""
1860,""
1861,""
1862,"Across the Universe #2"
1863,""
1864,"Calvin and Hobbes"
1865,""
1866,""
1867,""
1868,"Shades of Magic #3"
1869,""
1870,"Blue Bloods #4"
1871,""
1872,""
1873,""
1874,"Discworld #12"
1875,""
1876,""
1877,"Jurassic Park #2"
1878,"The Rat #4"
1879,"Hex Hall #3"
1880,""
1881,"Maximum Ride #7"
1882,""
1883,"This Man #3"
1884,"The Fray Theory #1"
1885,"DCYE #1"
1886,""
1887,"Jeremy Marsh & Lexie Darnell #1"
1888,""
1889,"The Rat #3"
1890,""
1891,"Flavia de Luce #1"
1892,"Padre Anthony Fowler #1"
1893,"The Tawny Man #3"
1894,"The Raven Cycle #3"
1895,"Ranger's Apprentice #2"
1896,""
1897,"Angelfire #1"
1898,""
1899,"The Century Trilogy #2"
1900,"Poison Study #3"
1901,"Tales of the Otori #1"
1902,""
1903,"The Wise Society #1"
1904,""
1905,"Black Dagger Brotherhood #11"
1906,"Time #1"
1907,""
1908,""
1909,"Captain Nemo #2"
1910,""
1911,"The Wheel of Time #13"
1912,"Blue Bloods #3"
1913,"Pha Yul #1"
1914,""
1915,"Montague Siblings #1"
1916,"The Saga of Arturo Bandini #3"
1917,"The Broken Earth #1"
1918,""
1919,"The Hollows #3"
1920,"The Lymond Chronicles #1"
1921,""
1922,""
1923,"The Wheel of Time #14"
1924,"Anita Blake, Vampire Hunter #9"
1925,"Zeze #1"
1926,"The Vampire Chronicles #4"
1927,"Rosemary Beach #2"
1928,"Gone #3"
1929,""
1930,""
1931,""
1932,"Starters #1"
1933,""
1934,"The Bone Season #1"
1935,""
1936,""
1937,""
1938,""
1939,""
1940,""
1941,"Earth's Children #5"
1942,"The Grey Wolves #1"
1943,"Strange Angels #1"
1944,""
1945,"Daughter of Smoke & Bone #3"
1946,"The Dark Tower #5"
1947,""
1948,"Daughter of the Lioness #2"
1949,"Culture #2"
1950,"Outlander #8"
1951,""
1952,"The Wheel of Time #5"
1953,""
1954,"The Drenai Saga #1"
1955,""
1956,"The Forsyte Chronicles #1-3"
1957,"The Space Trilogy #2"
1958,"The Indian in the Cupboard #1"
1959,""
1960,"The Civil War #1-3"
1961,"Dark-Hunter #1"
1962,""
1963,""
1964,"From Hell #1-11"
1965,""
1966,"The Bronze Horseman #3"
1967,"Gallagher Girls #5"
1968,"The Hollows #2"
1969,""
1970,""
1971,""
1972,"Fablehaven #4"
1973,"Shades of Magic #2"
1974,""
1975,""
1976,""
1977,"Stargirl #2"
1978,"The Dark Elf Trilogy #1-3 omnibus"
1979,"Dragonlance: Chronicles #1"
1980,"Wildwood #1"
1981,""
1982,"The Mysterious Benedict Society #2"
1983,"Malazan Book of the Fallen #3"
1984,""
1985,""
1986,"Fablehaven #3"
1987,"Todd Family #1"
1988,"Lightbringer #1"
1989,"The Vampire Chronicles #9"
1990,""
1991,"Westmoreland Saga #2"
1992,"Septimus Heap #1"
1993,""
1994,"Modern Faerie Tales #1"
1995,"Shiva Trilogy #1"
1996,""
1997,"The Shadow and Bone Trilogy #2"
1998,""
1999,""
2000,"Hate List"
2001,""
2002,"Rosemary's Baby #1"
2003,""
2004,"Ella Enchanted #2"
2005,"Zamonien #1"
2006,"Dexter #1"
2007,""
2008,"Civilizations Rise and Fall #1"
2009,""
2010,""
2011,""
2012,"Captive Prince #2"
2013,"Peter and the Starcatchers #1"
2014,"Ranger's Apprentice #4"
2015,"Bloodlines #5"
2016,""
2017,"Raven's Shadow #1"
2018,"New Tales of the Vampires #1"
2019,"A Series of Unfortunate Events #6"
2020,""
2021,""
2022,"Dublin Murder Squad #1"
2023,""
2024,""
2025,"Mark of the Lion #2"
2026,"Gone #5"
2027,"A Series of Unfortunate Events #13"
2028,""
2029,"Mark Renton #4"
2030,""
2031,"John Dies at the End #1"
2032,"Covenant #5"
2033,""
2034,"Secret #1"
2035,"Stillhouse Lake #1"
2036,""
2037,"Earth's Children #4"
2038,"The Trials of Apollo #1"
2039,"The Others #1"
2040,""
2041,""
2042,""
2043,""
2044,"Harold #1"
2045,"Dorothy Must Die #1"
2046,"Discworld #19"
2047,"Kay Scarpetta #1"
2048,"Throne of Glass #6"
2049,""
2050,""
2051,"Fullmetal Alchemist #1"
2052,"World of the Five Gods (Publication) #1"
2053,""
2054,"Crank #2"
2055,""
2056,"The Reckoners #1"
2057,""
2058,"The Border Trilogy #2"
2059,""
2060,"Kristin Lavransdatter #1-3"
2061,"Angel #1"
2062,"The Dark Elements #1"
2063,""
2064,""
2065,"I nostri antenati #2"
2066,"Red Rising Saga #2"
2067,""
2068,"La sonrisa vertical #10"
2069,""
2070,"Falling Kingdoms #1"
2071,"The Liveship Traders #3"
2072,"Discworld #26"
2073,"Legacy of Orïsha #1"
2074,""
2075,""
2076,""
2077,"Codex Alera #1"
2078,"Dune #2"
2079,"Kalila and Dimna #1"
2080,""
2081,""
2082,""
2083,""
2084,"Damar #2"
2085,"The Analyst #1"
2086,"Gabriel Allon #17"
2087,"Goddess Test #1"
2088,"Artemis Fowl #5"
2089,"Bird Box #1"
2090,""
2091,"The Hitchhiker's Guide to the Galaxy #5"
2092,"Mercy Kilpatrick #2"
2093,""
2094,"Narratives of Empire #1"
2095,"Keeper of the Lost Cities #3"
2096,""
2097,""
2098,""
2099,""
2100,"Keeper of the Lost Cities #2"
2101,""
2102,"Mistborn #4"
2103,""
2104,""
2105,""
2106,""
2107,"The Autobiographies #1"
2108,"Underland Chronicles #1"
2109,"Black Dagger Brotherhood #10"
2110,"Mercy Kilpatrick #1"
2111,"Guild Hunter #2"
2112,""
2113,"Bloodlines #2"
2114,""
2115,"Bloodlines #3"
2116,""
2117,"The Dark Is Rising #1-5"
2118,""
2119,""
2120,"The Cay #1"
2121,"Under the Never Sky #2"
2122,"The Nevernight Chronicle #1"
2123,"Newsflesh #1"
2124,""
2125,""
2126,"Winternight Trilogy #1"
2127,""
2128,""
2129,""
2130,"Gone #2"
2131,"The Violet Eden Chapters #1"
2132,"The Missing #1"
2133,""
2134,"Protector of the Small #1"
2135,""
2136,"Undead #1"
2137,"Marked Men #1"
2138,"Earthseed #1"
2139,"Mountain #1"
2140,"Unwind Dystology #2"
2141,"The Warlord Chronicles #1"
2142,"The Last Vampire #1-3"
2143,"Green Rider #1"
2144,"Sword of Truth #4"
2145,""
2146,"Captive Prince #1"
2147,"This Man #2"
2148,""
2149,""
2150,""
2151,""
2152,""
2153,"The Bane Chronicles #1-11"
2154,""
2155,"The Chronicles of Vladimir Tod #1"
2156,"The Last Kingdom #1"
2157,"Little Nutbrown Hare"
2158,""
2159,"Love #1"
2160,""
2161,"Night Huntress #6"
2162,"Red Queen #3"
2163,"Soul Screamers #1"
2164,""
2165,"Covenant #4"
2166,""
2167,"Artemis Fowl #2"
2168,""
2169,""
2170,"Musashi #Complete"
2171,""
2172,""
2173,""
2174,"The Strigoi #1"
2175,"The Dresden Files #7"
2176,"The Deptford Trilogy #1"
2177,"The Greek Isles Series #1"
2178,"The Secret Life of Amy Bensen #3"
2179,"Tracy Crosswhite #2"
2180,"Miss Peregrine's Peculiar Children #3"
2181,"Gone #4"
2182,"Ranger's Apprentice #5"
2183,"DCYE #2"
2184,"The Vampire Diaries: The Return #3"
2185,"Narratives of Empire #2"
2186,""
2187,""
2188,"Shatter Me #1.5"
2189,""
2190,"Tracy Crosswhite #5"
2191,"Virals #1"
2192,"Mickey Haller #1"
2193,"The Way, With The Enchanted Neighborhood"
2194,""
2195,"A Series of Unfortunate Events #5"
2196,"The Broken Empire #1"
2197,""
2198,""
2199,"Gormenghast #1"
2200,""
2201,"Perfect #1"
2202,""
2203,""
2204,""
2205,""
2206,""
2207,""
2208,"The Books of Bayern #3"
2209,""
2210,""
2211,"Demonica #1"
2212,"Great Books in Philosophy"
2213,""
2214,"Keeper of the Lost Cities #4"
2215,""
2216,"Chronicles of Nick #1"
2217,"The Black Stallion #1"
2218,""
2219,"Anna and the French Kiss #3"
2220,""
2221,"All for the Game #1"
2222,"Beartown #1"
2223,"Taking Chances #1"
2224,""
2225,"Oresteia #1-3"
2226,"Slains #1"
2227,"Robert Langdon #5"
2228,"Neighbor from Hell #1"
2229,""
2230,"A Series of Unfortunate Events #10"
2231,"Ranger's Apprentice #3"
2232,"Captive Prince #3"
2233,"Zachary Blake Legal Thriller #2"
2234,""
2235,""
2236,""
2237,"Anita Blake, Vampire Hunter #6"
2238,""
2239,"Dark Swan #1"
2240,""
2241,"Little Blue Envelopes #1"
2242,""
2243,""
2244,""
2245,"Razorland #1"
2246,""
2247,"Skinjacker #1"
2248,"The 5th Wave #2"
2249,""
2250,"Discworld #25"
2251,""
2252,"Saga (Collected Editions) #1"
2253,""
2254,"The 39 Clues #1"
2255,""
2256,"A Series of Unfortunate Events #3"
2257,"Mr. Penumbra's 24-Hour Bookstore #1"
2258,"The Serve #1"
2259,""
2260,""
2261,"Sjálfstætt fólk #1-4"
2262,"The Change #1"
2263,""
2264,"Evernight #3"
2265,""
2266,""
2267,""
2268,"The Infernal Devices #1-3"
2269,"Immortals After Dark #9"
2270,"Padre Anthony Fowler #2"
2271,"The Archived #1"
2272,""
2273,""
2274,""
2275,"Partials Sequence #1"
2276,"Morgan Dane #1"
2277,"Pride and Prejudice and Zombies #1"
2278,""
2279,"Midnight Breed #3"
2280,"Love Me with Lies #3"
2281,""
2282,""
2283,"Jonathan Harkon Adventures #1"
2284,""
2285,""
2286,""
2287,"Harry Potter #1-6"
2288,"Penryn & the End of Days #3"
2289,"All Souls Trilogy #3"
2290,""
2291,""
2292,"The Hollow #1"
2293,"Seven Realms #2"
2294,"Starcrossed #2"
2295,""
2296,""
2297,"МЕТРО #1"
2298,""
2299,""
2300,"The Mysterious Benedict Society #3"
2301,"Foundation (Publication Order) #1-3"
2302,"The Absolute Sandman #1"
2303,""
2304,""
2305,""
2306,""
2307,""
2308,""
2309,"Fablehaven #5"
2310,"The Girl With All the Gifts #1"
2311,""
2312,""
2313,"The Legend of Drizzt #1"
2314,""
2315,"Never Never #1"
2316,"Pop-up Classics"
2317,"ثلاثية ذاكرة الجسد #1"
2318,""
2319,"Rabbit Angstrom #1"
2320,"Same Kind of Different as Me #1"
2321,""
2322,"Lumatere Chronicles #2"
2323,""
2324,"Off-Campus #1"
2325,"War Horse #1"
2326,""
2327,"Midnight Breed #2"
2328,"Midnight #2"
2329,""
2330,"Slated #1"
2331,"Temeraire #1"
2332,"Nanny #1"
2333,""
2334,"Crashing Down to Earth Series #1"
2335,"The Witcher #0.75"
2336,"Dune #4"
2337,""
2338,""
2339,"Olive Kitteridge #1"
2340,""
2341,""
2342,""
2343,"The Tawny Man #1"
2344,""
2345,"Gone #6"
2346,"The Vampire Chronicles #8"
2347,""
2348,"Jeeves #1"
2349,"Dark-Hunter #2"
2350,"A Series of Unfortunate Events #4"
2351,"Harry Bosch #1"
2352,"Dragon Slippers #1"
2353,""
2354,"The Two Princesses of Bamarre #1"
2355,""
2356,""
2357,""
2358,""
2359,""
2360,"Divergent #0.1"
2361,"Night School #1"
2362,""
2363,"First Law World #4"
2364,""
2365,"The Master of Perceptions #2"
2366,""
2367,"Wicked Lovely #4"
2368,"Raised by Wolves #1"
2369,""
2370,"Shapes of Autumn #1"
2371,"John Clark #2"
2372,"Aztec #1"
2373,"Sweet #2"
2374,""
2375,""
2376,""
2377,"Wings #3"
2378,"Discworld #28"
2379,"The Land of Stories #2"
2380,""
2381,"Star Wars: The Thrawn Trilogy #1"
2382,""
2383,"Valdemar: The Last Herald-Mage #1"
2384,""
2385,"The Dresden Files #4"
2386,"The Kingkiller Chronicle #2.5"
2387,""
2388,"Foundation (Publication Order) #2"
2389,"The Riyria Revelations #1-2"
2390,""
2391,"Discworld #10"
2392,"Fallen Crest High #1"
2393,"Valdemar: Heralds of Valdemar #1"
2394,"Professor Challenger #1"
2395,""
2396,""
2397,""
2398,""
2399,""
2400,""
2401,"Angels in America #1"
2402,"Eon #2"
2403,""
2404,"Sempre #1"
2405,""
2406,""
2407,"The Tiger's Curse Series #4"
2408,"Brathius History #2"
2409,""
2410,"Smile #1"
2411,"Maximum Ride #8"
2412,"Night Huntress World #2"
2413,"Anita Blake, Vampire Hunter #2"
2414,"Time Quintet #3"
2415,""
2416,"Shades of Grey #1"
2417,""
2418,""
2419,"Vorkosigan Saga (Publication Order) #2"
2420,""
2421,""
2422,""
2423,""
2424,"Asian Saga: Chronological Order #4"
2425,"Gabriel's Inferno #3"
2426,""
2427,"Starbound #1"
2428,""
2429,""
2430,""
2431,"The Hollows #4"
2432,""
2433,"Discworld #23"
2434,"Abarat #1"
2435,""
2436,""
2437,"Nightshade #3"
2438,"The Dark Is Rising #2"
2439,""
2440,""
2441,"Hopeless #2.5"
2442,""
2443,""
2444,"The Golem and the Jinni #1"
2445,""
2446,"Gentleman Bastard #2"
2447,"Dark-Hunter #22"
2448,"Lake Haven #1"
2449,"Dublin Murder Squad #2"
2450,"A Series of Unfortunate Events #11"
2451,""
2452,"Beautiful Creatures #4"
2453,""
2454,""
2455,""
2456,""
2457,"Emily #1"
2458,"The Lover #1"
2459,""
2460,""
2461,"Chronicles of Ancient Darkness #1"
2462,"Driven #1"
2463,"The Winner's Trilogy #2"
2464,""
2465,""
2466,""
2467,"The Shadow and Bone Trilogy #3"
2468,""
2469,"Midnight #1"
2470,"The Princess Trilogy #1"
2471,"The Secrets of the Immortal Nicholas Flamel #3"
2472,"Ender's Saga #4"
2473,"Nightshade #2"
2474,"The One and Only Ivan #1"
2475,"One of Us Is Lying #1"
2476,"The Woman in Black #1"
2477,"Discworld #15"
2478,"Shanghai Girls #1"
2479,""
2480,""
2481,"A Forgotten Gods Tale #1"
2482,""
2483,""
2484,""
2485,""
2486,"The Strain Trilogy #1"
2487,"A Series of Unfortunate Events #1-13"
2488,""
2489,""
2490,""
2491,"Fifty Shades as Told by Christian #1"
2492,"Драконче #4"
2493,"Wool #1"
2494,"First Comes Love #2"
2495,""
2496,"Discworld #18"
2497,"The Immortals #3"
2498,"Pendragon #1"
2499,"The School for Good and Evil #1"
2500,"Anita Blake, Vampire Hunter #10"
2501,""
2502,""
2503,"The First Law #3"
2504,"All Creatures Great and Small #1-4"
2505,"The Folk of the Air #3"
2506,""
2507,"Shifters #1"
2508,""
2509,"The Last Apprentice / Wardstone Chronicles #1"
2510,"The Dresden Files #2"
2511,"Healer #1"
2512,""
2513,""
2514,""
2515,""
2516,""
2517,""
2518,"Night Prince #1"
2519,"RAW Family #1"
2520,"The World As Myth #1"
2521,"Mara Dyer #3"
2522,""
2523,"The World of Beatrix Potter: Peter Rabbit"
2524,"Anita Blake, Vampire Hunter #5"
2525,"Immortals After Dark #2"
2526,"Ten Tiny Breaths #1"
2527,""
2528,"Bill Hodges Trilogy #1"
2529,"The Half Bad Trilogy #1"
2530,"Black Dagger Brotherhood #1 - 6"
2531,""
2532,""
2533,"Flat-Out Love #1"
2534,"A Court of Thorns and Roses #3.1"
2535,"Les Rougon-Macquart #7"
2536,"Mathias Drvar #1"
2537,"Psycho #1"
2538,"Summer #3"
2539,"Midnight #1"
2540,"Incarnations of Immortality #1"
2541,"Zachary Blake Legal Thriller #1"
2542,""
2543,"Anita Blake, Vampire Hunter #7"
2544,""
2545,"James Bond (Original Series) #1"
2546,"Species Intervention #6609 #5"
2547,"Arkady Renko #1"
2548,"Dash & Lily #1"
2549,"Tropic #1"
2550,"Dragonriders of Pern #1-3"
2551,"The Morganville Vampires #8"
2552,""
2553,""
2554,"Kay Scarpetta #5"
2555,"Jessica #1"
2556,"Duluoz Legend"
2557,""
2558,""
2559,"Pendergast #3"
2560,"Wilderness #1"
2561,"Mercy #1"
2562,"A Series of Unfortunate Events #12"
2563,""
2564,"Calvin and Hobbes #1-2"
2565,""
2566,""
2567,"Midnight #4"
2568,"Black Dagger Brotherhood #6.5"
2569,"High Places #1"
2570,""
2571,""
2572,"Kate Daniels #5"
2573,""
2574,"The Wheel of Time #11"
2575,""
2576,""
2577,""
2578,""
2579,"The Dark Artifices #2"
2580,"All Creatures Great and Small #7"
2581,"Harry Potter and the Methods of Rationality"
2582,"Sydney Jones #1"
2583,""
2584,""
2585,"Song of the Lioness #4"
2586,""
2587,""
2588,""
2589,""
2590,"Takeshi Kovacs #1"
